epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,237.371,1.34661,1.79121,1.69372,0.94304,0.87144,0.96082,0.56738,1.36608,1.20147,1.93697,0.00170267,0.00170267,0.00170267
78,240.424,1.35724,1.84628,1.72468,0.86872,0.94737,0.96749,0.60824,1.20707,1.07846,1.80285,0.00169522,0.00169522,0.00169522
79,243.457,1.35621,1.86939,1.726,0.91639,0.86842,0.96041,0.5957,1.28825,1.14084,1.77044,0.0016877,0.0016877,0.0016877
80,246.484,1.36185,1.85944,1.72392,0.82203,0.90789,0.92201,0.52227,1.42829,1.30995,1.98232,0.00168011,0.00168011,0.00168011
81,249.501,1.39503,1.79925,1.72918,0.96014,0.95077,0.97885,0.55639,1.55165,1.13543,2.04573,0.00167244,0.00167244,0.00167244
82,252.535,1.36594,1.80536,1.72741,0.95707,0.88004,0.95941,0.57265,1.38103,1.23305,1.91066,0.0016647,0.0016647,0.0016647
83,255.568,1.37085,1.81646,1.721,0.91626,0.85526,0.9521,0.55969,1.40507,1.32292,1.90463,0.00165689,0.00165689,0.00165689
84,258.593,1.35151,1.89807,1.70769,0.87281,0.90789,0.939,0.59511,1.2509,1.2853,1.81358,0.001649,0.001649,0.001649
85,261.631,1.33966,1.7979,1.68647,0.98773,0.92105,0.97713,0.63758,1.24903,0.97528,1.78133,0.00164105,0.00164105,0.00164105
86,264.638,1.34746,1.75518,1.68925,0.95343,0.93421,0.97721,0.61728,1.23749,1.13745,1.82492,0.00163303,0.00163303,0.00163303
87,267.684,1.33818,1.74686,1.68514,0.95831,0.90743,0.97472,0.66068,1.17285,1.03395,1.7731,0.00162494,0.00162494,0.00162494
88,270.723,1.33626,1.78267,1.68867,0.65264,0.67105,0.7052,0.30791,1.7478,2.47792,2.22182,0.00161678,0.00161678,0.00161678
89,273.735,1.3573,1.76675,1.68804,0.95835,0.96053,0.98295,0.63192,1.23622,1.03345,1.71856,0.00160855,0.00160855,0.00160855
90,276.758,1.34873,1.77242,1.68653,0.98611,0.93416,0.977,0.61183,1.31542,1.08058,1.79659,0.00160026,0.00160026,0.00160026
91,279.789,1.36669,1.798,1.71481,0.93901,0.90789,0.93435,0.57522,1.33829,1.1205,1.87835,0.00159191,0.00159191,0.00159191
92,282.803,1.32215,1.74395,1.68966,0.98558,0.89935,0.98143,0.62021,1.29965,1.11633,1.85711,0.00158349,0.00158349,0.00158349
93,285.799,1.36026,1.7654,1.71583,0.93803,0.97368,0.98568,0.60811,1.34609,1.02655,1.86029,0.00157501,0.00157501,0.00157501
94,288.806,1.34417,1.7221,1.6893,0.92322,0.94737,0.96521,0.6149,1.18486,1.00301,1.71868,0.00156646,0.00156646,0.00156646
95,291.815,1.26369,1.70229,1.65503,0.97374,0.93421,0.97497,0.60972,1.28487,0.98705,1.78339,0.00155786,0.00155786,0.00155786
96,294.822,1.27129,1.66133,1.64593,0.97032,0.92105,0.97834,0.61889,1.2726,1.13368,1.74046,0.00154919,0.00154919,0.00154919
97,297.848,1.32906,1.7352,1.66645,0.92349,0.93421,0.97615,0.61938,1.20234,1.06975,1.70677,0.00154047,0.00154047,0.00154047
98,300.865,1.32974,1.79049,1.67842,0.94709,0.94212,0.97674,0.62412,1.22274,1.06674,1.72323,0.00153169,0.00153169,0.00153169
99,303.906,1.30983,1.74995,1.68681,0.94044,0.90789,0.97731,0.66021,1.21603,0.99213,1.73996,0.00152285,0.00152285,0.00152285
100,306.956,1.34897,1.74393,1.69728,0.94605,0.92287,0.97987,0.63661,1.26441,1.04904,1.74604,0.00151395,0.00151395,0.00151395
101,309.947,1.29283,1.69819,1.64808,0.94296,0.90789,0.97478,0.63427,1.2883,0.9568,1.77648,0.001505,0.001505,0.001505
102,312.959,1.28042,1.67136,1.66179,0.95292,0.89474,0.96626,0.58236,1.34641,1.02896,1.84367,0.00149599,0.00149599,0.00149599
103,315.971,1.30966,1.70762,1.66308,0.91326,0.93421,0.97216,0.6013,1.2431,1.16355,1.76166,0.00148694,0.00148694,0.00148694
104,318.989,1.30751,1.69393,1.67036,0.96352,0.93421,0.97772,0.66989,1.1228,0.95135,1.64075,0.00147783,0.00147783,0.00147783
105,321.991,1.28788,1.72024,1.67284,0.94588,0.91983,0.96624,0.60442,1.23961,1.05921,1.79364,0.00146866,0.00146866,0.00146866
106,324.993,1.31238,1.73034,1.67759,0.9858,0.94737,0.98748,0.61042,1.27531,0.97242,1.7956,0.00145945,0.00145945,0.00145945
107,328.02,1.29659,1.63708,1.61941,0.94834,0.9663,0.98224,0.65608,1.15479,0.98639,1.67292,0.00145019,0.00145019,0.00145019
108,331.031,1.28065,1.65521,1.62739,0.99147,0.94737,0.98554,0.67775,1.18311,0.87396,1.72787,0.00144088,0.00144088,0.00144088
109,334.052,1.25803,1.578,1.63577,0.97362,0.97127,0.9923,0.65643,1.23059,0.92908,1.75546,0.00143152,0.00143152,0.00143152
110,337.076,1.29274,1.65188,1.65868,0.93087,0.96053,0.98114,0.6439,1.24044,0.9284,1.75268,0.00142212,0.00142212,0.00142212
111,340.099,1.28312,1.65278,1.64549,0.89406,0.94737,0.9618,0.61907,1.32409,1.0957,1.80954,0.00141267,0.00141267,0.00141267
112,343.137,1.29639,1.67332,1.65191,1,0.94233,0.98822,0.67702,1.12086,0.92803,1.63561,0.00140318,0.00140318,0.00140318
113,346.117,1.28071,1.66425,1.63226,0.95602,0.96053,0.98385,0.63465,1.19927,1.01833,1.68771,0.00139364,0.00139364,0.00139364
114,349.147,1.28353,1.62567,1.64354,0.97354,0.96833,0.98594,0.65944,1.14763,0.9412,1.64491,0.00138406,0.00138406,0.00138406
115,352.187,1.28115,1.659,1.65388,0.92222,0.93611,0.97632,0.63367,1.2056,1.13771,1.7257,0.00137444,0.00137444,0.00137444
116,355.213,1.2871,1.67542,1.66181,0.95793,0.96053,0.99014,0.67939,1.12244,0.95656,1.66113,0.00136478,0.00136478,0.00136478
117,358.189,1.26075,1.66587,1.63857,0.93276,0.97368,0.98272,0.67042,1.1522,0.91099,1.70086,0.00135509,0.00135509,0.00135509
118,361.171,1.28852,1.58461,1.62396,0.9837,0.94737,0.98621,0.65961,1.15278,0.86172,1.72893,0.00134535,0.00134535,0.00134535
119,364.127,1.29479,1.63013,1.65424,0.9776,0.96053,0.99109,0.65395,1.19544,0.84438,1.70934,0.00133558,0.00133558,0.00133558
120,367.132,1.23484,1.62909,1.61655,0.98627,0.94529,0.98852,0.65886,1.15602,0.919,1.71052,0.00132577,0.00132577,0.00132577
121,370.033,1.29924,1.67934,1.64982,0.95786,0.89727,0.9689,0.59391,1.35057,1.06783,1.90772,0.00131593,0.00131593,0.00131593
122,372.984,1.26194,1.62982,1.63927,0.95239,0.96053,0.98465,0.67477,1.11603,0.89473,1.63191,0.00130605,0.00130605,0.00130605
123,375.935,1.26335,1.61535,1.62655,0.96973,0.94737,0.98213,0.69141,1.10797,0.85253,1.61757,0.00129614,0.00129614,0.00129614
124,378.892,1.26646,1.60707,1.62999,0.97676,0.94737,0.98388,0.69396,1.08927,0.93421,1.58337,0.0012862,0.0012862,0.0012862
125,381.863,1.26391,1.61893,1.63101,0.89815,0.92833,0.96361,0.67337,1.072,1.00062,1.60588,0.00127623,0.00127623,0.00127623
126,384.819,1.23667,1.61021,1.62321,1,0.91654,0.98594,0.67472,1.09042,0.89989,1.66443,0.00126623,0.00126623,0.00126623
127,387.796,1.21225,1.53989,1.58775,0.9842,0.94737,0.98372,0.68386,1.04165,0.93386,1.57215,0.0012562,0.0012562,0.0012562
128,390.763,1.23792,1.5426,1.60309,0.96039,0.95707,0.98675,0.68307,1.19296,0.94795,1.68747,0.00124615,0.00124615,0.00124615
129,393.698,1.22984,1.53774,1.61233,0.97034,0.93421,0.98237,0.66471,1.17374,0.90238,1.68948,0.00123607,0.00123607,0.00123607
130,396.796,1.26934,1.5877,1.62193,0.98632,0.94873,0.99198,0.66487,1.22268,0.86369,1.75079,0.00122596,0.00122596,0.00122596
131,399.834,1.23668,1.56647,1.60298,0.99929,0.96053,0.99107,0.68652,1.15373,0.90874,1.63447,0.00121583,0.00121583,0.00121583
132,402.851,1.22335,1.51065,1.60144,0.97298,0.94762,0.98579,0.65463,1.29459,0.95708,1.77638,0.00120568,0.00120568,0.00120568
133,405.896,1.20211,1.53021,1.5898,0.9714,0.97368,0.98826,0.70391,1.04155,0.81292,1.58575,0.00119551,0.00119551,0.00119551
134,409.067,1.27003,1.63676,1.64677,0.97356,0.96905,0.99074,0.66325,1.09847,0.81521,1.6062,0.00118531,0.00118531,0.00118531
135,412.145,1.2492,1.59161,1.59903,0.96609,0.97368,0.98972,0.67587,1.12122,0.78099,1.62636,0.0011751,0.0011751,0.0011751
136,415.204,1.22096,1.53494,1.59836,0.98108,0.98684,0.993,0.69953,0.99944,0.78439,1.5383,0.00116487,0.00116487,0.00116487
137,418.199,1.22711,1.55195,1.59092,0.97379,0.97771,0.99194,0.70009,1.0627,0.81593,1.58698,0.00115462,0.00115462,0.00115462
138,421.229,1.24039,1.5198,1.61958,0.9763,0.97368,0.99274,0.68441,1.05658,0.86737,1.54808,0.00114436,0.00114436,0.00114436
139,424.246,1.22353,1.52661,1.58941,0.93528,1,0.99096,0.7054,0.98006,0.81614,1.50811,0.00113408,0.00113408,0.00113408
140,427.312,1.18254,1.50129,1.57661,0.97378,0.97745,0.99399,0.72199,0.97312,0.79227,1.49212,0.00112379,0.00112379,0.00112379
141,430.461,1.22847,1.50555,1.59776,0.98607,0.96053,0.99188,0.68177,1.10811,0.82529,1.6047,0.00111348,0.00111348,0.00111348
142,433.565,1.23099,1.52147,1.6008,0.98828,0.97368,0.99403,0.69616,1.08254,0.84108,1.58685,0.00110317,0.00110317,0.00110317
143,436.884,1.19529,1.51596,1.57201,0.9609,0.9701,0.98747,0.67881,1.15243,0.85011,1.70138,0.00109284,0.00109284,0.00109284
144,440.289,1.22937,1.55952,1.61512,0.90811,0.97368,0.98106,0.67741,1.06346,0.8215,1.55327,0.00108251,0.00108251,0.00108251
145,443.59,1.22345,1.57682,1.60203,0.96588,0.94737,0.98781,0.67864,1.07425,0.84539,1.59029,0.00107216,0.00107216,0.00107216
146,447.28,1.23548,1.57485,1.61736,0.97357,0.94737,0.99068,0.71326,1.04615,0.86803,1.59542,0.00106181,0.00106181,0.00106181
147,450.558,1.1976,1.50374,1.58395,0.9769,0.96053,0.98971,0.71052,1.09263,0.83282,1.58206,0.00105146,0.00105146,0.00105146
148,453.77,1.20982,1.52844,1.59205,0.95957,0.97368,0.99123,0.70604,1.05305,0.86114,1.57569,0.0010411,0.0010411,0.0010411
149,456.948,1.2159,1.46524,1.59107,0.90087,0.94737,0.98354,0.67164,1.1407,0.87669,1.66315,0.00103073,0.00103073,0.00103073
150,460.159,1.19086,1.49383,1.58433,0.96177,0.98684,0.99248,0.69563,1.09339,0.76014,1.60643,0.00102037,0.00102037,0.00102037
151,463.357,1.20268,1.49309,1.58192,0.96024,0.95335,0.98625,0.66164,1.15492,0.91077,1.66549,0.00101,0.00101,0.00101
152,466.56,1.20164,1.51471,1.59002,0.98253,0.98684,0.98977,0.70045,1.09206,0.75384,1.58043,0.000999633,0.000999633,0.000999633
153,469.743,1.19916,1.46341,1.57498,0.97116,1,0.99461,0.72294,1.01447,0.71383,1.49109,0.000989267,0.000989267,0.000989267
154,472.966,1.20489,1.45832,1.57794,0.91935,0.96053,0.98363,0.72257,1.00285,0.80776,1.54317,0.000978903,0.000978903,0.000978903
155,476.243,1.18296,1.44067,1.55681,0.98467,0.98684,0.99381,0.73043,1.01689,0.76681,1.51706,0.000968543,0.000968543,0.000968543
156,479.503,1.18385,1.45137,1.56098,0.97345,0.96506,0.99018,0.69639,1.01765,0.7849,1.52229,0.000958187,0.000958187,0.000958187
157,482.749,1.17511,1.44837,1.56131,0.9753,0.97368,0.99052,0.68365,1.07451,0.85474,1.60262,0.000947837,0.000947837,0.000947837
158,486.386,1.161,1.49156,1.57268,0.97273,0.93875,0.98932,0.72917,0.98022,0.83095,1.47866,0.000937494,0.000937494,0.000937494
159,489.995,1.18642,1.46781,1.56727,0.9966,0.97368,0.99436,0.70354,1.02096,0.74562,1.52576,0.000927159,0.000927159,0.000927159
160,493.653,1.17786,1.44194,1.58626,0.98431,0.98684,0.9945,0.74007,0.94889,0.71164,1.43976,0.000916833,0.000916833,0.000916833
161,497.038,1.23121,1.53068,1.60341,0.99639,0.97368,0.99392,0.74687,0.94239,0.68349,1.4483,0.000906517,0.000906517,0.000906517
162,500.442,1.18645,1.50959,1.57522,1,0.96858,0.99335,0.72863,0.98881,0.7315,1.50372,0.000896212,0.000896212,0.000896212
163,503.747,1.16231,1.48452,1.53766,0.96856,0.96053,0.99195,0.72021,1.03188,0.80206,1.53456,0.00088592,0.00088592,0.00088592
164,509.91,1.19415,1.50587,1.58769,0.97057,0.97368,0.99189,0.71917,0.99232,0.78083,1.48981,0.000875642,0.000875642,0.000875642
165,514.82,1.15916,1.39803,1.53649,0.98304,0.98684,0.99401,0.73922,1.02583,0.77023,1.52337,0.000865378,0.000865378,0.000865378
166,522.996,1.16246,1.45532,1.5568,0.98578,0.98684,0.99449,0.73302,0.99707,0.78111,1.45676,0.00085513,0.00085513,0.00085513
167,526.401,1.14386,1.38316,1.53877,0.98681,0.98427,0.99396,0.75408,0.91581,0.69302,1.40162,0.000844899,0.000844899,0.000844899
168,529.809,1.14367,1.43615,1.54152,0.98683,0.98563,0.99412,0.7174,1.0089,0.70522,1.49938,0.000834686,0.000834686,0.000834686
169,533.085,1.1793,1.45747,1.56732,0.99782,0.97368,0.9868,0.69639,1.05371,0.72175,1.52371,0.000824492,0.000824492,0.000824492
170,536.501,1.13856,1.41029,1.53744,0.97353,0.96771,0.99226,0.74621,0.91925,0.72074,1.44944,0.000814319,0.000814319,0.000814319
171,539.826,1.18275,1.44709,1.56126,0.98508,1,0.99474,0.74543,0.99867,0.69909,1.4835,0.000804167,0.000804167,0.000804167
172,542.951,1.15541,1.40529,1.53141,0.9868,0.98393,0.99363,0.76754,0.9054,0.68019,1.41329,0.000794038,0.000794038,0.000794038
173,546.253,1.16217,1.45703,1.54889,0.97401,0.98604,0.99334,0.75163,0.9617,0.69104,1.44108,0.000783933,0.000783933,0.000783933
174,549.53,1.19065,1.49999,1.57289,0.973,0.97368,0.9902,0.77403,0.85362,0.67438,1.36359,0.000773852,0.000773852,0.000773852
175,552.705,1.12986,1.42537,1.53681,0.97395,0.98386,0.99213,0.73215,0.95385,0.68456,1.42764,0.000763797,0.000763797,0.000763797
176,555.93,1.14427,1.42647,1.53105,0.98541,0.98684,0.99152,0.77852,0.85638,0.68086,1.35474,0.000753769,0.000753769,0.000753769
177,559.194,1.18585,1.46549,1.56134,0.98394,0.98684,0.99055,0.75641,0.88486,0.70778,1.38313,0.000743769,0.000743769,0.000743769
178,562.518,1.12717,1.36339,1.5207,1,0.97246,0.99001,0.7353,0.96872,0.73592,1.4873,0.000733799,0.000733799,0.000733799
179,565.945,1.12952,1.34296,1.51413,0.9989,0.98684,0.99487,0.74551,0.89861,0.64911,1.40514,0.000723859,0.000723859,0.000723859
180,569.26,1.14253,1.39217,1.52821,0.99779,0.97368,0.99461,0.72968,1.00143,0.65283,1.47772,0.00071395,0.00071395,0.00071395
181,572.569,1.15459,1.43132,1.53667,0.99279,0.98684,0.99374,0.74994,0.88739,0.63833,1.37697,0.000704073,0.000704073,0.000704073
182,575.823,1.11796,1.33371,1.50803,0.9956,0.97368,0.994,0.75285,0.90696,0.6876,1.39355,0.00069423,0.00069423,0.00069423
183,578.855,1.15215,1.39645,1.55345,0.97391,0.98254,0.99384,0.7434,0.93688,0.6783,1.41675,0.000684422,0.000684422,0.000684422
184,581.852,1.15806,1.40704,1.53742,0.98514,0.98684,0.99264,0.74384,0.95005,0.67486,1.43712,0.000674649,0.000674649,0.000674649
