epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,462.386,1.52766,2.20302,1.72357,0.83993,0.78011,0.85195,0.51134,1.61296,1.67716,1.86556,0.00155209,0.00155209,0.00155209
70,468.879,1.52689,2.16528,1.70976,0.90662,0.80477,0.88107,0.51208,1.66405,1.57044,1.90238,0.00154877,0.00154877,0.00154877
71,475.486,1.53854,2.16197,1.71492,0.88041,0.82407,0.88042,0.52233,1.57917,1.48817,1.87205,0.0015454,0.0015454,0.0015454
72,482.14,1.54822,2.22701,1.72628,0.90827,0.80972,0.87469,0.48987,1.68284,1.54313,1.91938,0.001542,0.001542,0.001542
73,488.926,1.5222,2.23161,1.72415,0.90534,0.8088,0.86702,0.52859,1.60002,1.52353,1.85733,0.00153854,0.00153854,0.00153854
74,495.641,1.52693,2.22518,1.7281,0.86503,0.81912,0.88376,0.51547,1.62174,1.47018,1.88167,0.00153505,0.00153505,0.00153505
75,502.354,1.52392,2.22876,1.71614,0.88715,0.82361,0.87448,0.51198,1.56597,1.58836,1.83387,0.00153151,0.00153151,0.00153151
76,508.868,1.5093,2.19069,1.71063,0.81971,0.86759,0.88541,0.51918,1.63375,1.46001,1.90736,0.00152793,0.00152793,0.00152793
77,515.516,1.51567,2.17068,1.71591,0.90552,0.81689,0.89088,0.53251,1.60737,1.51935,1.85922,0.00152431,0.00152431,0.00152431
78,522.238,1.52814,2.16051,1.69785,0.85649,0.81769,0.86929,0.55004,1.50075,1.56199,1.80215,0.00152065,0.00152065,0.00152065
79,528.854,1.53604,2.22374,1.71612,0.83697,0.84167,0.86613,0.5138,1.67115,1.56072,1.91468,0.00151694,0.00151694,0.00151694
80,535.427,1.52801,2.21466,1.71874,0.89975,0.80926,0.89031,0.53958,1.57041,1.51094,1.84121,0.0015132,0.0015132,0.0015132
81,542.291,1.52079,2.17074,1.70949,0.8959,0.80139,0.8768,0.5176,1.6715,1.52152,1.93012,0.00150941,0.00150941,0.00150941
82,548.759,1.51363,2.17055,1.69678,0.89152,0.87847,0.90065,0.53472,1.59594,1.41807,1.84395,0.00150558,0.00150558,0.00150558
83,555.268,1.51311,2.15189,1.69646,0.88238,0.82675,0.87601,0.51405,1.63101,1.44362,1.89758,0.00150171,0.00150171,0.00150171
84,561.886,1.52759,2.18192,1.73518,0.88843,0.84583,0.88266,0.49312,1.75237,1.45759,1.97933,0.0014978,0.0014978,0.0014978
85,568.496,1.50753,2.11138,1.71016,0.83557,0.8558,0.87967,0.52615,1.56082,1.45813,1.83221,0.00149384,0.00149384,0.00149384
86,575.115,1.50848,2.18639,1.71086,0.86705,0.83022,0.87175,0.52985,1.6021,1.50706,1.82908,0.00148985,0.00148985,0.00148985
87,581.627,1.49649,2.1703,1.69501,0.92265,0.81991,0.88706,0.50111,1.72835,1.47547,1.94469,0.00148582,0.00148582,0.00148582
88,588.373,1.50779,2.16991,1.70531,0.89849,0.79028,0.87305,0.53411,1.54257,1.46193,1.80733,0.00148175,0.00148175,0.00148175
89,594.946,1.51322,2.15934,1.69123,0.89018,0.82083,0.8932,0.52887,1.59124,1.48952,1.84956,0.00147764,0.00147764,0.00147764
90,601.675,1.51529,2.11067,1.6905,0.89137,0.82037,0.87648,0.55758,1.51031,1.46242,1.74252,0.00147348,0.00147348,0.00147348
