epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,328.59,0.77011,0.96499,1.35423,0.99787,0.97403,0.99201,0.76707,0.85227,0.69839,1.54545,0.00171551,0.00171551,0.00171551
101,331.905,0.77613,1.01515,1.37389,1,0.97169,0.99355,0.81285,0.66283,0.68525,1.32678,0.00171004,0.00171004,0.00171004
102,335.425,0.7744,0.94941,1.34514,0.96918,0.96104,0.98143,0.72881,0.97548,0.90504,1.77063,0.00170452,0.00170452,0.00170452
103,338.843,0.81517,1.00724,1.37426,0.99574,0.96104,0.99119,0.78676,0.85019,0.73002,1.50866,0.00169895,0.00169895,0.00169895
104,342.296,0.7842,0.94647,1.37408,1,0.95924,0.99027,0.76409,0.82672,0.72059,1.49653,0.00169335,0.00169335,0.00169335
105,345.589,0.74443,0.92725,1.33731,1,0.97005,0.99355,0.75688,0.85394,0.65428,1.56565,0.0016877,0.0016877,0.0016877
106,348.877,0.78936,0.94606,1.36651,0.98372,0.96104,0.98527,0.80023,0.77118,0.66622,1.39012,0.00168201,0.00168201,0.00168201
107,352.083,0.75938,0.8878,1.33173,0.96395,0.97403,0.98026,0.80896,0.71091,0.73324,1.3297,0.00167628,0.00167628,0.00167628
108,355.235,0.76185,0.93162,1.34212,0.99423,0.97403,0.97921,0.77287,0.81242,0.65684,1.53658,0.00167051,0.00167051,0.00167051
109,358.579,0.73112,0.90695,1.31861,0.9868,0.97403,0.97749,0.74634,0.93187,0.80612,1.6099,0.0016647,0.0016647,0.0016647
110,361.961,0.74597,0.88851,1.33955,0.98587,0.97403,0.99173,0.80622,0.73012,0.65289,1.37752,0.00165885,0.00165885,0.00165885
111,365.409,0.79014,0.99101,1.38054,0.99922,0.97403,0.99181,0.77979,0.95221,0.79391,1.62998,0.00165295,0.00165295,0.00165295
112,368.67,0.76249,0.92948,1.3428,0.97421,0.96104,0.99057,0.77048,0.91461,0.72934,1.65334,0.00164702,0.00164702,0.00164702
113,371.979,0.74516,0.93267,1.32444,0.98419,0.94805,0.97871,0.75995,0.91428,0.67462,1.54623,0.00164105,0.00164105,0.00164105
114,375.468,0.7361,0.91906,1.31786,0.96221,0.93506,0.98777,0.76495,0.88782,0.70515,1.5612,0.00163504,0.00163504,0.00163504
115,378.822,0.7938,0.98726,1.36485,0.98626,0.97403,0.98985,0.80411,0.78724,0.60763,1.46573,0.00162899,0.00162899,0.00162899
116,382.114,0.78557,0.99017,1.36116,0.98532,0.97403,0.99158,0.81946,0.72812,0.63939,1.39379,0.0016229,0.0016229,0.0016229
117,385.48,0.75626,0.9404,1.34047,0.99455,0.97403,0.98894,0.79471,0.7672,0.63892,1.45359,0.00161678,0.00161678,0.00161678
118,388.813,0.71999,0.91657,1.30891,0.99929,0.97403,0.99092,0.81526,0.72361,0.58426,1.37847,0.00161062,0.00161062,0.00161062
119,392.128,0.75303,0.89498,1.34404,1,0.97368,0.9782,0.7732,0.80093,0.63864,1.4903,0.00160442,0.00160442,0.00160442
120,395.406,0.73327,0.8834,1.32354,0.99988,0.97403,0.99413,0.78029,0.84226,0.60637,1.5513,0.00159818,0.00159818,0.00159818
121,398.744,0.72629,0.88365,1.31949,0.99935,0.97403,0.99256,0.77676,0.86144,0.63674,1.53425,0.00159191,0.00159191,0.00159191
122,402.06,0.70719,0.86876,1.28967,1,0.971,0.9916,0.80201,0.78262,0.7331,1.42454,0.0015856,0.0015856,0.0015856
123,405.366,0.7148,0.86796,1.31145,0.98507,0.97403,0.99342,0.84241,0.70897,0.58781,1.37052,0.00157926,0.00157926,0.00157926
124,408.716,0.71176,0.85135,1.30914,0.99865,0.97403,0.99413,0.81088,0.78379,0.5618,1.43301,0.00157288,0.00157288,0.00157288
125,412.015,0.7082,0.84876,1.30899,0.99671,0.97403,0.99141,0.77645,0.8338,0.69637,1.5163,0.00156646,0.00156646,0.00156646
126,415.304,0.73616,0.86928,1.31011,0.95838,0.96104,0.97371,0.76413,0.89975,0.73851,1.57641,0.00156001,0.00156001,0.00156001
127,418.625,0.69715,0.84451,1.29761,0.9985,0.97403,0.99294,0.78931,0.83936,0.68253,1.47839,0.00155353,0.00155353,0.00155353
128,422.147,0.68597,0.82034,1.28203,0.99288,0.97403,0.98832,0.79927,0.75387,0.73569,1.41997,0.00154702,0.00154702,0.00154702
129,425.449,0.71838,0.86554,1.30074,0.99648,0.97403,0.99401,0.80783,0.74866,0.58985,1.39208,0.00154047,0.00154047,0.00154047
130,428.763,0.72534,0.86634,1.30316,0.9988,0.97403,0.99315,0.80795,0.76366,0.62623,1.41852,0.00153389,0.00153389,0.00153389
131,432.071,0.70225,0.86217,1.28992,0.99785,0.96104,0.99262,0.77921,0.88493,0.69722,1.58998,0.00152727,0.00152727,0.00152727
132,435.351,0.70836,0.86814,1.3166,0.97453,0.99366,0.99331,0.83234,0.71589,0.59682,1.3784,0.00152063,0.00152063,0.00152063
133,438.682,0.72246,0.85585,1.29286,1,0.98498,0.99475,0.81647,0.75756,0.5861,1.44271,0.00151395,0.00151395,0.00151395
134,442.024,0.70308,0.84214,1.28422,0.99829,0.97403,0.99128,0.73911,0.945,0.69975,1.58308,0.00150724,0.00150724,0.00150724
135,445.318,0.71208,0.8714,1.30368,1,0.97376,0.99413,0.81339,0.79314,0.61291,1.41833,0.0015005,0.0015005,0.0015005
136,448.613,0.7421,0.92153,1.31917,0.98709,0.99279,0.99474,0.82587,0.7419,0.58885,1.38275,0.00149374,0.00149374,0.00149374
137,451.921,0.71407,0.8807,1.30277,0.99712,0.97403,0.99449,0.81855,0.70289,0.5887,1.35154,0.00148694,0.00148694,0.00148694
138,455.233,0.71075,0.82459,1.29439,1,0.99657,0.995,0.7838,0.80073,0.62315,1.46243,0.00148011,0.00148011,0.00148011
139,458.579,0.69516,0.83863,1.28709,0.99964,1,0.995,0.80815,0.77095,0.54715,1.38999,0.00147325,0.00147325,0.00147325
140,461.874,0.69329,0.81692,1.28781,1,0.99687,0.995,0.82863,0.76144,0.58404,1.39456,0.00146636,0.00146636,0.00146636
141,465.561,0.71922,0.8667,1.30107,0.99898,0.97403,0.99356,0.83597,0.69659,0.56941,1.30502,0.00145945,0.00145945,0.00145945
142,469.101,0.65909,0.79991,1.25724,0.987,0.98608,0.99437,0.81119,0.73554,0.58536,1.37888,0.00145251,0.00145251,0.00145251
143,472.547,0.70667,0.85622,1.29777,0.99853,0.97403,0.99401,0.82007,0.71991,0.56678,1.33665,0.00144554,0.00144554,0.00144554
144,476.043,0.68318,0.81735,1.26168,0.99892,0.97403,0.9922,0.79376,0.78597,0.61074,1.40857,0.00143854,0.00143854,0.00143854
145,479.501,0.73181,0.89476,1.31442,0.99796,0.97403,0.99401,0.8292,0.65785,0.58402,1.28935,0.00143152,0.00143152,0.00143152
146,482.859,0.65712,0.83294,1.25818,0.95991,0.93294,0.98424,0.79288,0.75479,0.98772,1.38369,0.00142447,0.00142447,0.00142447
147,486.25,0.65625,0.78775,1.25275,1,0.97071,0.99425,0.82073,0.72707,0.52748,1.3909,0.0014174,0.0014174,0.0014174
148,489.589,0.67729,0.79697,1.27437,0.99965,0.97403,0.99449,0.80625,0.77133,0.56865,1.45055,0.0014103,0.0014103,0.0014103
149,492.955,0.71956,0.86515,1.30198,0.98497,0.97403,0.99362,0.80914,0.7291,0.64994,1.36558,0.00140318,0.00140318,0.00140318
150,496.298,0.71586,0.86584,1.30438,0.95044,0.99623,0.99309,0.81547,0.77272,0.59599,1.42066,0.00139603,0.00139603,0.00139603
151,499.662,0.6816,0.83204,1.27173,0.99795,0.97403,0.99449,0.79083,0.79288,0.58675,1.4043,0.00138886,0.00138886,0.00138886
152,502.988,0.69319,0.85905,1.29293,0.98417,1,0.99474,0.84852,0.61584,0.52763,1.23272,0.00138166,0.00138166,0.00138166
153,506.365,0.66991,0.80954,1.26744,1,0.96954,0.99425,0.83107,0.67086,0.6042,1.30012,0.00137444,0.00137444,0.00137444
154,509.933,0.69391,0.83593,1.28142,0.99876,1,0.995,0.81877,0.74825,0.54405,1.36538,0.0013672,0.0013672,0.0013672
155,513.299,0.67233,0.81877,1.25881,0.99895,1,0.995,0.82379,0.72493,0.51733,1.32989,0.00135994,0.00135994,0.00135994
